customer_id,customer_name,customer_type,customer_segment,city,state,region,registration_date,preferred_payment
CUST39014,Pranav Pandey,Retail,Premium,Gurugram,Haryana,North,2024-04-28,Net Banking
CUST39015,Mohit Yadav,Wholesale,Regular,Nagpur,Maharashtra,West,2024-02-04,Debit Card
CUST39016,Shalini Tyagi,Retail,VIP,Thane,Maharashtra,West,2023-10-19,Wallet
CUST39017,Manvi Agarwal,Retail,Regular,Hyderabad,Telangana,South,2023-09-01,UPI
CUST39018,Tanya Tandon,Retail,Premium,Lucknow,Uttar Pradesh,North,2025-01-20,COD
CUST39019,Pallavi Nair,Wholesale,New,New Delhi,Delhi,North,2024-03-13,UPI
CUST39020,Darshan Upadhyay,Enterprise,New,Ahmedabad,Gujarat,West,2024-07-05,UPI
CUST39021,Bhumi Patel,Wholesale,Regular,Faridabad,Haryana,North,2024-12-09,Credit Card
CUST39022,Aarti Dhawan,Enterprise,Premium,Mysore,Karnataka,South,2025-01-16,Credit Card
CUST39023,Praveen Ahuja,Enterprise,Regular,Hyderabad,Telangana,South,2024-08-13,UPI
CUST39024,Lakshay Shetty,Retail,Premium,Lucknow,Uttar Pradesh,North,2024-07-19,COD
CUST39025,Tarun Iyer,Retail,New,Vijayawada,Andhra Pradesh,South,2025-04-19,COD
CUST39026,Neha Tyagi,Retail,Regular,Coimbatore,Tamil Nadu,South,2024-07-11,Debit Card
CUST39027,Priya Phukan,Retail,Regular,Ahmedabad,Gujarat,West,2025-07-16,Net Banking
CUST39028,Rishabh Khandelwal,Retail,New,Palwal,Haryana,North,2025-04-01,Net Banking
CUST39029,Suresh Deshmukh,Wholesale,Premium,Varanasi,Uttar Pradesh,North,2023-10-05,UPI
CUST39030,Gopal Bansal,Retail,Premium,Bhopal,Madhya Pradesh,West,2024-10-03,Net Banking
CUST39031,Ekta Chatterjee,Retail,Premium,Nagpur,Maharashtra,West,2024-10-15,Credit Card
CUST39032,Sakshi Naik,Retail,Regular,Thane,Maharashtra,West,2024-09-01,Credit Card
CUST39033,Pooja Tiwari,Retail,VIP,Noida,Uttar Pradesh,North,2023-09-15,COD
CUST39034,Sneha Sharma,Retail,Premium,Meerut,Uttar Pradesh,North,2023-09-02,Debit Card
CUST39035,Vidya Jain,Retail,Regular,Pune,Maharashtra,West,2023-09-19,COD
CUST39036,Jayesh Barua,Retail,Premium,Kolkata,West Bengal,East,2024-07-03,Net Banking
CUST39037,Rohit Singh,Retail,New,Kolkata,West Bengal,East,2025-05-28,Debit Card
CUST39038,Ritu Luthra,Wholesale,New,Indore,Madhya Pradesh,West,2025-05-11,Net Banking
CUST39039,Varun Tiwari,Enterprise,Premium,Gurugram,Haryana,North,2025-04-27,UPI
CUST39040,Sunil Tyagi,Wholesale,Premium,Bhopal,Madhya Pradesh,West,2025-08-06,Credit Card
CUST39041,Paras Nair,Enterprise,Regular,Patna,Bihar,East,2024-04-17,Credit Card
CUST39042,Pradeep Nagpal,Enterprise,Regular,Gurugram,Haryana,North,2025-06-10,COD
CUST39043,Kamal Negi,Retail,Regular,Hyderabad,Telangana,South,2024-03-02,UPI
CUST39044,Aarti Barua,Wholesale,Premium,Mumbai,Maharashtra,West,2024-05-26,Debit Card
CUST39045,Aman Tyagi,Retail,Premium,Jodhpur,Rajasthan,North,2024-05-22,Credit Card
CUST39046,Ishaan Rawat,Retail,Regular,Hubli,Karnataka,South,2024-07-19,COD
CUST39047,Mohit Roy,Wholesale,Regular,Kolkata,West Bengal,East,2025-05-25,COD
CUST39048,Aishwarya Kulkarni,Retail,Premium,Kolkata,West Bengal,East,2024-11-02,COD
CUST39049,Jai Shetty,Retail,Premium,Siliguri,West Bengal,East,2024-07-26,Credit Card
CUST39050,Lata Negi,Wholesale,Premium,Visakhapatnam,Andhra Pradesh,South,2025-08-08,Credit Card
CUST39051,Lalit Chatterjee,Retail,Regular,Hyderabad,Telangana,South,2025-04-14,UPI
CUST39052,Vritika Bhatia,Retail,Premium,Surat,Gujarat,West,2025-03-02,UPI
CUST39053,Karan Hegde,Wholesale,Regular,Hyderabad,Telangana,South,2024-07-24,Credit Card
CUST39054,Naresh Sen,Retail,New,New Delhi,Delhi,North,2024-04-18,UPI
CUST39055,Aryan Tayal,Wholesale,Regular,Nashik,Maharashtra,West,2023-10-22,Wallet
CUST39056,Shivam Sethi,Retail,Premium,Faridabad,Haryana,North,2024-05-10,UPI
CUST39057,Ishan Ghosh,Wholesale,Premium,Gurugram,Haryana,North,2025-05-06,COD
CUST39058,Madhav Mehta,Retail,Premium,New Delhi,Delhi,North,2024-11-13,COD
CUST39059,Rohit Naik,Retail,New,Guwahati,Assam,East,2025-06-09,Wallet
CUST39060,Punit Chawla,Retail,New,Palwal,Haryana,North,2024-08-27,UPI
CUST39061,Kapil Borah,Wholesale,Premium,Coimbatore,Tamil Nadu,South,2024-09-12,COD
CUST39062,Karan Hegde,Retail,Premium,Cuttack,Odisha,East,2024-08-14,UPI
CUST39063,Parth Pandey,Wholesale,Regular,Mysore,Karnataka,South,2024-01-11,Debit Card
CUST39064,Kartik Bose,Retail,New,Gurugram,Haryana,North,2024-11-11,Debit Card
CUST39065,Lalit Arora,Wholesale,Premium,Mumbai,Maharashtra,West,2024-10-30,Debit Card
CUST39066,Tanishka Pillai,Retail,Regular,Noida,Uttar Pradesh,North,2023-11-02,UPI
CUST39067,Aditi Barua,Retail,Premium,Noida,Uttar Pradesh,North,2024-11-05,Wallet
CUST39068,Varun Chopra,Wholesale,Regular,Gwalior,Madhya Pradesh,West,2025-08-17,UPI
CUST39069,Manoj Shetty,Wholesale,Regular,Faridabad,Haryana,North,2024-10-20,UPI
CUST39070,Harish Iyer,Retail,Regular,Surat,Gujarat,West,2023-08-23,UPI
CUST39071,Gopal Gogoi,Retail,Regular,Vijayawada,Andhra Pradesh,South,2023-08-24,Net Banking
CUST39072,Jai Chawla,Retail,New,Meerut,Uttar Pradesh,North,2023-12-07,UPI
CUST39073,Aarti Phukan,Retail,Regular,Hubli,Karnataka,South,2025-05-31,UPI
CUST39074,Sakshi Chatterjee,Enterprise,Regular,Gurugram,Haryana,North,2024-10-12,Debit Card
CUST39075,Vaani Khurana,Retail,Regular,Chennai,Tamil Nadu,South,2024-06-23,UPI
CUST39076,Kartik Tyagi,Retail,Regular,Salem,Tamil Nadu,South,2024-04-08,COD
CUST39077,Abhinav Yadav,Wholesale,New,Kanpur,Uttar Pradesh,North,2024-03-21,Credit Card
CUST39078,Naina Tayal,Retail,Regular,Ahmedabad,Gujarat,West,2024-04-23,COD
CUST39079,Shivam Sen,Enterprise,Regular,Gurugram,Haryana,North,2024-02-03,COD
CUST39080,Sakshi Khurana,Retail,Regular,Visakhapatnam,Andhra Pradesh,South,2024-12-14,Credit Card
CUST39081,Ankit Mehta,Retail,New,Nashik,Maharashtra,West,2025-03-26,UPI
CUST39082,Karan Tayal,Retail,New,Kochi,Kerala,South,2025-07-18,Credit Card
CUST39083,Jatin Sharma,Retail,Regular,Kolkata,West Bengal,East,2024-10-05,COD
CUST39084,Rahul Ahuja,Retail,Regular,Ahmedabad,Gujarat,West,2024-08-17,COD
CUST39085,Arnav Singh,Wholesale,Regular,Muzaffarpur,Bihar,East,2025-05-01,UPI
CUST39086,Swati Tayal,Retail,New,Faridabad,Haryana,North,2024-02-18,Credit Card
CUST39087,Chirag Nair,Retail,New,Siliguri,West Bengal,East,2023-10-27,Net Banking
CUST39088,Ashish Jain,Retail,Regular,Pune,Maharashtra,West,2024-06-07,UPI
CUST39089,Nisha Sethi,Wholesale,Regular,Vadodara,Gujarat,West,2024-10-26,Net Banking
CUST39090,Vinay Pillai,Retail,Regular,Patna,Bihar,East,2023-11-16,UPI
CUST39091,Tushar Bisht,Wholesale,Regular,Mumbai,Maharashtra,West,2025-06-11,Debit Card
CUST39092,Shalini Tyagi,Retail,New,Kolkata,West Bengal,East,2024-03-06,Credit Card
CUST39093,Umesh Tayal,Retail,New,Mumbai,Maharashtra,West,2023-11-02,UPI
CUST39094,Myra Chawla,Retail,New,Pune,Maharashtra,West,2024-08-02,COD
CUST39095,Tanvi Chopra,Retail,New,Coimbatore,Tamil Nadu,South,2024-07-06,UPI
CUST39096,Sneha Nagpal,Wholesale,New,Chandigarh,Chandigarh,North,2025-05-05,UPI
CUST39097,Aarti Singh,Retail,Premium,Mumbai,Maharashtra,West,2025-05-05,Debit Card
CUST39098,Suresh Goel,Retail,Premium,Agartala,Tripura,East,2024-07-26,COD
CUST39099,Mira Deshmukh,Wholesale,Premium,Kolhapur,Maharashtra,West,2024-02-09,COD
CUST39100,Vaani Khanna,Enterprise,Regular,Rajkot,Gujarat,West,2024-11-28,UPI
CUST39101,Akash Kapadia,Retail,Regular,Ahmedabad,Gujarat,West,2024-10-07,Credit Card
CUST39102,Jai Singh,Retail,New,Chennai,Tamil Nadu,South,2023-11-15,COD
CUST39103,Pallavi Mahanta,Retail,Regular,Jaipur,Rajasthan,North,2024-01-23,UPI
CUST39104,Sakshi Oberoi,Retail,Regular,Meerut,Uttar Pradesh,North,2024-03-26,Debit Card
CUST39105,Juhi Jain,Wholesale,Regular,New Delhi,Delhi,North,2024-02-11,UPI
CUST39106,Chhavi Mahanta,Retail,Regular,Surat,Gujarat,West,2025-06-16,UPI
CUST39107,Anita Raina,Retail,Premium,Bhopal,Madhya Pradesh,West,2023-11-26,UPI
CUST39108,Harshit Pandey,Retail,Regular,Faridabad,Haryana,North,2023-11-26,UPI
CUST39109,Isha Bisht,Retail,New,Noida,Uttar Pradesh,North,2024-04-30,Debit Card
CUST39110,Ajay Naik,Retail,Regular,Chennai,Tamil Nadu,South,2024-08-15,UPI
CUST39111,Radhika Mehra,Retail,New,Bangalore,Karnataka,South,2024-05-31,Debit Card
CUST39112,Jatin Ghosh,Retail,Regular,Coimbatore,Tamil Nadu,South,2025-01-24,COD
CUST39113,Ganesh Tandon,Retail,Premium,Srinagar,Jammu & Kashmir,North,2023-11-10,COD
CUST39114,Anita Bhatt,Retail,Regular,Chennai,Tamil Nadu,South,2024-08-20,Net Banking
CUST39115,Ajay Mahanta,Retail,Regular,Patna,Bihar,East,2024-10-03,UPI
CUST39116,Ritu Malhotra,Wholesale,Premium,Chennai,Tamil Nadu,South,2024-05-10,UPI
CUST39117,Saurabh Tandon,Wholesale,Regular,Kolhapur,Maharashtra,West,2025-08-19,UPI
CUST39118,Harsh Mehta,Wholesale,New,Ahmedabad,Gujarat,West,2024-04-22,Net Banking
CUST39119,Ritika Bhatt,Retail,Regular,Chennai,Tamil Nadu,South,2024-02-27,UPI
CUST39120,Tejas Bisht,Enterprise,Regular,Bhopal,Madhya Pradesh,West,2025-01-14,UPI
CUST39121,Ashish Chopra,Retail,Premium,Pune,Maharashtra,West,2024-10-17,COD
CUST39122,Bhavna Chopra,Retail,New,New Delhi,Delhi,North,2024-06-29,COD
CUST39123,Manoj Sethi,Wholesale,New,Gurugram,Haryana,North,2024-11-22,Net Banking
CUST39124,Utkarsh Bhatt,Retail,Premium,Rajkot,Gujarat,West,2023-11-28,UPI
CUST39125,Nikhil Sood,Retail,Regular,Coimbatore,Tamil Nadu,South,2024-07-12,Debit Card
CUST39126,Roshni Ghosh,Enterprise,Regular,Hyderabad,Telangana,South,2024-07-07,Net Banking
CUST39127,Pooja Phukan,Wholesale,Regular,Chandigarh,Chandigarh,North,2024-07-29,UPI
CUST39128,Arnav Saxena,Retail,Premium,Jaipur,Rajasthan,North,2023-09-16,COD
CUST39129,Pooja Naik,Retail,Premium,Jamnagar,Gujarat,West,2024-11-16,Net Banking
CUST39130,Saurabh Chadha,Retail,Regular,Indore,Madhya Pradesh,West,2024-05-22,Debit Card
CUST39131,Roshni Tiwari,Enterprise,Premium,Mumbai,Maharashtra,West,2024-05-21,UPI
CUST39132,Dinesh Bhatt,Wholesale,Premium,Bangalore,Karnataka,South,2025-01-23,COD
CUST39133,Hitesh Sinha,Retail,Premium,Guwahati,Assam,East,2024-01-19,Credit Card
CUST39134,Manish Khanna,Enterprise,Regular,Ahmedabad,Gujarat,West,2025-03-07,UPI
CUST39135,Ananya Banerjee,Retail,New,Jamnagar,Gujarat,West,2023-09-08,Wallet
CUST39136,Yamini Hazarika,Enterprise,New,New Delhi,Delhi,North,2025-01-19,Debit Card
CUST39137,Mukesh Tayal,Retail,Regular,Coimbatore,Tamil Nadu,South,2024-03-06,COD
CUST39138,Isha Khanna,Wholesale,Regular,Kolkata,West Bengal,East,2024-03-09,UPI
CUST39139,Zoya Chadha,Retail,New,Chennai,Tamil Nadu,South,2025-07-28,Debit Card
CUST39140,Ayush Bansal,Retail,Premium,Vadodara,Gujarat,West,2025-06-28,Net Banking
CUST39141,Sara Tayal,Retail,Premium,Ahmedabad,Gujarat,West,2023-10-30,UPI
CUST39142,Mohit Yadav,Enterprise,Regular,Jaipur,Rajasthan,North,2025-06-22,UPI
CUST39143,Lakshay Mukherjee,Retail,New,Thane,Maharashtra,West,2024-01-31,COD
CUST39144,Chhavi Khurana,Retail,Regular,Noida,Uttar Pradesh,North,2025-03-02,UPI
CUST39145,Kapil Phukan,Wholesale,Regular,Vadodara,Gujarat,West,2025-02-15,Debit Card
CUST39146,Komal Ghosh,Retail,Regular,Raipur,Chhattisgarh,East,2025-01-02,COD
CUST39147,Megha Borah,Retail,Premium,Muzaffarpur,Bihar,East,2024-03-15,UPI
CUST39148,Shubham Luthra,Wholesale,Premium,Jamnagar,Gujarat,West,2024-07-09,Debit Card
CUST39149,Suresh Nagpal,Retail,Premium,Mumbai,Maharashtra,West,2024-08-12,COD
CUST39150,Tanvi Sinha,Retail,VIP,Surat,Gujarat,West,2024-05-01,UPI
CUST39151,Jayesh Sood,Retail,Regular,Vadodara,Gujarat,West,2025-08-07,UPI
CUST39152,Nitin Singh,Enterprise,Premium,New Delhi,Delhi,North,2025-06-17,UPI
CUST39153,Lakshay Bedi,Retail,Regular,Noida,Uttar Pradesh,North,2024-11-15,COD
CUST39154,Juhi Tayal,Retail,New,Pune,Maharashtra,West,2024-10-10,UPI
CUST39155,Praveen Sharma,Retail,Regular,New Delhi,Delhi,North,2024-05-16,UPI
CUST39156,Deepak Barua,Retail,Regular,Patna,Bihar,East,2024-06-14,UPI
CUST39157,Rakesh Kapadia,Enterprise,New,Visakhapatnam,Andhra Pradesh,South,2025-01-18,UPI
CUST39158,Chitra Phukan,Wholesale,Regular,Patiala,Punjab,North,2025-02-08,Debit Card
CUST39159,Priya Bose,Retail,Premium,Hyderabad,Telangana,South,2024-04-22,COD
CUST39160,Pradeep Rawat,Retail,Regular,Gwalior,Madhya Pradesh,West,2024-03-18,UPI
CUST39161,Aditya Mahanta,Retail,Regular,Ranchi,Jharkhand,East,2024-06-16,UPI
CUST39162,Himanshi Goel,Retail,Premium,Noida,Uttar Pradesh,North,2024-04-26,UPI
CUST39163,Ishita Reddy,Retail,Regular,Thane,Maharashtra,West,2024-04-30,Debit Card
CUST39164,Aarav Bedi,Retail,VIP,Pune,Maharashtra,West,2024-05-25,Debit Card
CUST39165,Vihaan Barua,Retail,Regular,Pune,Maharashtra,West,2023-10-03,Credit Card
CUST39166,Manoj Hazarika,Wholesale,Premium,Thane,Maharashtra,West,2024-09-11,COD
CUST39167,Sonia Verma,Retail,VIP,Meerut,Uttar Pradesh,North,2025-06-06,COD
CUST39168,Kavita Mahanta,Retail,Regular,Thrissur,Kerala,South,2023-09-26,Debit Card
CUST39169,Om Tandon,Wholesale,Regular,Bangalore,Karnataka,South,2023-10-10,Debit Card
CUST39170,Tanmay Bisht,Retail,Regular,Noida,Uttar Pradesh,North,2024-03-21,UPI
CUST39171,Aarav Dhawan,Retail,Regular,Noida,Uttar Pradesh,North,2023-09-04,Wallet
CUST39172,Ritu Raina,Wholesale,Regular,Chandigarh,Chandigarh,North,2023-09-22,UPI
CUST39173,Kamal Iyer,Retail,Regular,Pune,Maharashtra,West,2024-08-19,Debit Card
CUST39174,Aryan Tiwari,Wholesale,Premium,Noida,Uttar Pradesh,North,2023-11-08,COD
CUST39175,Reyansh Ghosh,Wholesale,Regular,Mumbai,Maharashtra,West,2024-02-27,Wallet
CUST39176,Akash Raina,Retail,Regular,Pune,Maharashtra,West,2023-08-30,Net Banking
CUST39177,Ritu Khanna,Retail,Premium,Patna,Bihar,East,2023-12-21,UPI
CUST39178,Hemant Sethi,Retail,Premium,Ahmedabad,Gujarat,West,2023-12-05,UPI
CUST39179,Tanya Puri,Wholesale,Regular,Aizawl,Mizoram,East,2025-02-09,Debit Card
CUST39180,Rajesh Khurana,Wholesale,New,New Delhi,Delhi,North,2025-06-29,UPI
CUST39181,Neeraj Sen,Retail,Regular,Nagpur,Maharashtra,West,2024-03-31,Debit Card
CUST39182,Naveen Verma,Wholesale,Regular,New Delhi,Delhi,North,2023-11-16,Net Banking
CUST39183,Kamal Tayal,Enterprise,New,Vadodara,Gujarat,West,2025-03-15,Net Banking
CUST39184,Nikhil Tandon,Retail,VIP,Hyderabad,Telangana,South,2025-07-20,Credit Card
CUST39185,Pooja Bansal,Retail,Premium,Pune,Maharashtra,West,2025-04-29,UPI
CUST39186,Myra Naik,Wholesale,Regular,Bangalore,Karnataka,South,2025-06-02,Credit Card
CUST39187,Pooja Sethi,Retail,Regular,Jaipur,Rajasthan,North,2025-05-04,UPI
CUST39188,Kapil Dhawan,Retail,Premium,Nashik,Maharashtra,West,2023-12-20,COD
CUST39189,Yamini Kapoor,Wholesale,New,Patna,Bihar,East,2025-06-06,COD
CUST39190,Aman Arora,Enterprise,Regular,Lucknow,Uttar Pradesh,North,2024-10-06,COD
CUST39191,Anita Roy,Retail,Premium,Bhubaneswar,Odisha,East,2024-08-17,Credit Card
CUST39192,Yuvraj Deshmukh,Retail,New,Chandigarh,Chandigarh,North,2024-04-05,UPI
CUST39193,Megha Dhawan,Retail,Regular,Vadodara,Gujarat,West,2024-12-17,COD
CUST39194,Sara Jain,Retail,Regular,Muzaffarpur,Bihar,East,2024-07-16,Credit Card
CUST39195,Tanvi Kapadia,Wholesale,VIP,Chandigarh,Chandigarh,North,2025-08-14,Net Banking
CUST39196,Saanvi Phukan,Retail,Regular,Kochi,Kerala,South,2025-01-08,UPI
CUST39197,Mira Oberoi,Retail,VIP,Chennai,Tamil Nadu,South,2024-06-23,COD
CUST39198,Priya Bisht,Retail,New,Hyderabad,Telangana,South,2025-08-16,COD
CUST39199,Tara Oberoi,Retail,Regular,Goa,Goa,West,2025-05-12,UPI
CUST39200,Pradeep Tyagi,Retail,Regular,Ahmedabad,Gujarat,West,2024-08-05,Debit Card
CUST39201,Varun Malhotra,Retail,New,Shillong,Meghalaya,East,2025-08-01,Net Banking
CUST39202,Mukesh Dutta,Retail,VIP,Lucknow,Uttar Pradesh,North,2025-03-23,UPI
CUST39203,Farhan Mehra,Retail,VIP,Mumbai,Maharashtra,West,2025-04-04,UPI
CUST39204,Tanmay Tyagi,Wholesale,New,Coimbatore,Tamil Nadu,South,2024-10-25,UPI
CUST39205,Garima Khurana,Retail,Regular,Patna,Bihar,East,2025-03-11,COD
CUST39206,Chirag Kumar,Retail,New,New Delhi,Delhi,North,2024-04-28,UPI
CUST39207,Sonia Jog,Retail,New,Aizawl,Mizoram,East,2024-05-15,Debit Card
CUST39208,Komal Thakur,Retail,Premium,Visakhapatnam,Andhra Pradesh,South,2025-02-01,UPI
CUST39209,Zoya Jog,Retail,Premium,Ahmedabad,Gujarat,West,2025-05-12,UPI
CUST39210,Anika Rajput,Retail,Regular,Chennai,Tamil Nadu,South,2024-01-10,Debit Card
CUST39211,Vishal Bhatia,Retail,New,Gwalior,Madhya Pradesh,West,2024-05-24,UPI
CUST39212,Nitin Tayal,Retail,Premium,Mumbai,Maharashtra,West,2024-08-10,COD
CUST39213,Aryan Bhatia,Retail,Premium,Surat,Gujarat,West,2025-03-21,Debit Card
CUST39214,Sakshi Tayal,Retail,Regular,Ahmedabad,Gujarat,West,2023-09-18,Net Banking
CUST39215,Advait Tandon,Wholesale,Regular,Chennai,Tamil Nadu,South,2023-12-01,Debit Card
CUST39216,Chitra Bedi,Wholesale,Regular,Gurugram,Haryana,North,2025-06-08,Wallet
CUST39217,Vikram Thakur,Retail,Regular,Bhopal,Madhya Pradesh,West,2025-04-17,Credit Card
CUST39218,Vijay Chopra,Retail,Premium,Faridabad,Haryana,North,2025-02-10,UPI
CUST39219,Ashish Bisht,Enterprise,Premium,Jabalpur,Madhya Pradesh,West,2023-11-16,UPI
CUST39220,Mukesh Kumar,Retail,Premium,Pune,Maharashtra,West,2024-12-03,Wallet
CUST39221,Pihu Yadav,Enterprise,Regular,Chennai,Tamil Nadu,South,2025-03-25,UPI
CUST39222,Paras Tyagi,Retail,Regular,Pune,Maharashtra,West,2025-02-18,Credit Card
CUST39223,Chirag Joshi,Retail,Premium,Ahmedabad,Gujarat,West,2025-02-08,UPI
CUST39224,Naveen Sharma,Enterprise,Regular,Nashik,Maharashtra,West,2023-09-27,Credit Card
CUST39225,Ritika Singh,Retail,Premium,Bhopal,Madhya Pradesh,West,2024-08-24,UPI
CUST39226,Suhana Hazarika,Retail,Premium,Jaipur,Rajasthan,North,2024-05-01,UPI
CUST39227,Aishwarya Gogoi,Retail,VIP,Jamshedpur,Jharkhand,East,2024-05-03,Net Banking
CUST39228,Abhinav Chawla,Wholesale,Regular,Hyderabad,Telangana,South,2025-06-22,UPI
CUST39229,Chitra Ghosh,Retail,Premium,Kolkata,West Bengal,East,2023-12-01,Debit Card
CUST39230,Umesh Patel,Retail,VIP,Meerut,Uttar Pradesh,North,2025-04-20,COD
CUST39231,Myra Shetty,Retail,Premium,New Delhi,Delhi,North,2023-11-03,COD
CUST39232,Garima Rawat,Retail,New,Mumbai,Maharashtra,West,2024-06-11,Debit Card
CUST39233,Jayesh Chadha,Retail,Premium,Bangalore,Karnataka,South,2024-02-17,UPI
CUST39234,Manish Goel,Retail,Premium,Aizawl,Mizoram,East,2024-02-02,Wallet
CUST39235,Utkarsh Bhatt,Wholesale,Regular,Noida,Uttar Pradesh,North,2024-06-06,UPI
CUST39236,Anil Khandelwal,Enterprise,Regular,Gurugram,Haryana,North,2023-12-23,COD
CUST39237,Kamal Borah,Retail,New,Gurugram,Haryana,North,2024-02-07,UPI
CUST39238,Sakshi Mahanta,Retail,Regular,Dehradun,Uttarakhand,North,2024-11-11,Credit Card
CUST39239,Kamal Chopra,Retail,Regular,Pune,Maharashtra,West,2023-11-28,Credit Card
CUST39240,Rhea Iyer,Retail,Premium,Vijayawada,Andhra Pradesh,South,2023-10-25,COD
CUST39241,Kamal Chatterjee,Wholesale,Regular,Chennai,Tamil Nadu,South,2024-09-28,UPI
CUST39242,Utkarsh Kapoor,Retail,Premium,Noida,Uttar Pradesh,North,2025-07-29,UPI
CUST39243,Ganesh Gupta,Retail,Regular,Jodhpur,Rajasthan,North,2024-11-07,UPI
CUST39244,Aarti Kapadia,Retail,Premium,Lucknow,Uttar Pradesh,North,2023-11-12,UPI
CUST39245,Mayank Nagpal,Retail,Premium,Vadodara,Gujarat,West,2025-03-14,Debit Card
CUST39246,Mukesh Nagpal,Wholesale,New,Thane,Maharashtra,West,2025-08-16,COD
CUST39247,Yash Shetty,Enterprise,Premium,Thane,Maharashtra,West,2024-04-09,Credit Card
CUST39248,Vanya Mishra,Retail,New,Shillong,Meghalaya,East,2025-02-06,Credit Card
CUST39249,Punit Roy,Wholesale,Regular,Kolkata,West Bengal,East,2024-09-23,Credit Card
CUST39250,Harshit Sethi,Retail,Regular,Madurai,Tamil Nadu,South,2024-07-04,Net Banking
CUST39251,Sanjay Hegde,Retail,Regular,Hyderabad,Telangana,South,2025-07-22,COD
CUST39252,Hemant Kapadia,Retail,VIP,Patna,Bihar,East,2025-07-09,UPI
CUST39253,Chirag Ghosh,Retail,Regular,Pune,Maharashtra,West,2025-01-20,UPI
CUST39254,Garima Pillai,Retail,Regular,Bangalore,Karnataka,South,2025-07-24,UPI
CUST39255,Advait Reddy,Retail,Premium,Mumbai,Maharashtra,West,2024-05-24,Net Banking
CUST39256,Sakshi Hazarika,Wholesale,Regular,Raipur,Chhattisgarh,East,2024-12-26,UPI
CUST39257,Garima Pandey,Retail,Premium,Gwalior,Madhya Pradesh,West,2024-02-12,Credit Card
CUST39258,Harsh Phukan,Retail,Regular,Faridabad,Haryana,North,2024-01-04,Wallet
CUST39259,Nisha Bhatt,Retail,Regular,Durgapur,West Bengal,East,2023-12-06,Debit Card
CUST39260,Bhumi Tandon,Enterprise,Premium,Dibrugarh,Assam,East,2025-03-29,Credit Card
CUST39261,Sunil Chatterjee,Retail,Regular,Kanpur,Uttar Pradesh,North,2025-04-06,UPI
CUST39262,Hitesh Tyagi,Retail,Premium,Kolkata,West Bengal,East,2025-07-03,Credit Card
CUST39263,Paras Borah,Enterprise,Regular,Kolkata,West Bengal,East,2023-12-25,UPI
CUST39264,Chirag Bose,Retail,New,New Delhi,Delhi,North,2025-06-21,UPI
CUST39265,Geeta Mukherjee,Retail,Premium,Surat,Gujarat,West,2024-05-11,COD
CUST39266,Ira Dhawan,Retail,Regular,Bangalore,Karnataka,South,2024-10-17,COD
CUST39267,Tanya Malhotra,Retail,Premium,Surat,Gujarat,West,2024-01-19,COD
CUST39268,Geeta Joshi,Retail,Regular,Patna,Bihar,East,2023-11-13,Credit Card
CUST39269,Simran Khurana,Wholesale,VIP,Madurai,Tamil Nadu,South,2025-07-09,Debit Card
CUST39270,Sandeep Sharma,Retail,Regular,Hyderabad,Telangana,South,2024-07-12,Debit Card
CUST39271,Arun Agarwal,Wholesale,Premium,Bhubaneswar,Odisha,East,2024-07-24,Debit Card
CUST39272,Himanshi Chadha,Retail,Premium,Agartala,Tripura,East,2025-01-13,UPI
CUST39273,Sonia Jain,Retail,New,Gurugram,Haryana,North,2023-11-02,UPI
CUST39274,Yogesh Nagpal,Retail,Premium,Bhubaneswar,Odisha,East,2024-05-30,Wallet
CUST39275,Hemant Puri,Retail,Regular,Gurugram,Haryana,North,2025-07-21,COD
CUST39276,Diya Mehra,Retail,VIP,Chennai,Tamil Nadu,South,2024-02-06,Debit Card
CUST39277,Reyansh Rajput,Enterprise,Regular,Aurangabad,Maharashtra,West,2024-12-24,UPI
CUST39278,Reyansh Mehra,Retail,Regular,Thane,Maharashtra,West,2024-10-19,Credit Card
CUST39279,Hitesh Reddy,Retail,Premium,Vadodara,Gujarat,West,2024-04-29,Credit Card
CUST39280,Suresh Joshi,Retail,Regular,New Delhi,Delhi,North,2025-02-10,Debit Card
CUST39281,Madhav Gupta,Retail,Regular,Chandigarh,Chandigarh,North,2024-11-25,Credit Card
CUST39282,Ira Hazarika,Retail,Regular,Siliguri,West Bengal,East,2024-03-02,COD
CUST39283,Manish Raina,Retail,Premium,Gurugram,Haryana,North,2024-09-07,Debit Card
CUST39284,Nitin Puri,Retail,New,Gurugram,Haryana,North,2025-01-07,COD
CUST39285,Ankita Malhotra,Wholesale,New,Indore,Madhya Pradesh,West,2024-05-18,COD
CUST39286,Sumit Sen,Retail,Premium,Ahmedabad,Gujarat,West,2025-03-22,Credit Card
CUST39287,Ankit Roy,Retail,Premium,Chennai,Tamil Nadu,South,2023-10-29,UPI
CUST39288,Hitesh Mehra,Wholesale,Premium,Jaipur,Rajasthan,North,2025-07-09,COD
CUST39289,Karan Chauhan,Retail,New,Kolkata,West Bengal,East,2023-10-19,COD
CUST39290,Yash Naik,Retail,Regular,Aizawl,Mizoram,East,2024-06-30,UPI
CUST39291,Advait Ahuja,Retail,Regular,Gurugram,Haryana,North,2024-10-09,Debit Card
CUST39292,Yogesh Mahanta,Wholesale,Regular,Mumbai,Maharashtra,West,2024-05-17,UPI
CUST39293,Pankaj Khurana,Retail,Regular,Jammu,Jammu & Kashmir,North,2025-07-13,UPI
